Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
since,1,1463,"[760, 2312]","[1463, 2516, 2522]",SEKZ.tsv,S0353,S0262
when he,2,1885,"[760, 979, 1530, 1532, 1544, 1784, 1800, 2061, 2306, 2378]","[1885, 2386, 2406]",SEKZ.tsv,S0353,S0262
back to,2,762,"[762, 787, 809, 826, 1558, 1959]","[329, 404]",SEKZ.tsv,S0353,S0262
she come,2,903,"[762, 1213, 2073]",[903],SEKZ.tsv,S0353,S0262
long after,2,1058,"[764, 1025, 1540, 2488]",[1058],SEKZ.tsv,S0353,S0262
with her,2,2171,"[764, 1109, 1250]",[2171],SEKZ.tsv,S0353,S0262
a lot of,3,766,"[766, 767, 1268, 1304, 1306, 1686, 1816, 1967, 2033, 2252, 2266]","[162, 2119, 2125]",SEKZ.tsv,S0353,S0262
of his,2,766,"[766, 795, 1530]","[256, 2351, 2406]",SEKZ.tsv,S0353,S0262
but didn't,2,766,[766],[258],SEKZ.tsv,S0353,S0262
do a,2,766,[766],[339],SEKZ.tsv,S0353,S0262
even,1,766,"[766, 1316, 1326, 2332]","[488, 1212, 1293, 2121, 2173, 2518, 2522, 2570, 2097]",SEKZ.tsv,S0353,S0262
a lot,2,766,"[766, 767, 1268, 1304, 1306, 1423, 1686, 1810, 1816, 1967, 2033, 2252, 2266, 2312, 2373, 2486]","[753, 1092, 1424, 1463, 2119, 2125]",SEKZ.tsv,S0353,S0262
through it,2,1186,"[766, 1548]",[1186],SEKZ.tsv,S0353,S0262
work on,2,1365,[766],[1365],SEKZ.tsv,S0353,S0262
lot of,2,1521,"[766, 767, 1268, 1304, 1306, 1686, 1816, 1967, 2033, 2252, 2266]",[1521],SEKZ.tsv,S0353,S0262
didn't even,2,2097,[766],[2097],SEKZ.tsv,S0353,S0262
go through,2,2141,"[766, 1548, 1999]","[2141, 2163, 2658, 2759]",SEKZ.tsv,S0353,S0262
out of his,3,2406,[766],[2406],SEKZ.tsv,S0353,S0262
he have,2,767,"[767, 795, 813, 844, 1055, 1530, 1696, 1858, 2298, 2306, 2312, 2369, 2378, 2395, 2401]","[41, 246, 2390, 2396, 2400, 2402, 2406, 2455]",SEKZ.tsv,S0353,S0262
good,1,767,"[767, 783, 807, 834, 848, 983, 1019, 1053, 1083, 1179, 1284, 1286, 1370, 1389, 1413, 1446, 1808, 2162, 2432, 2760]","[166, 339, 612, 835, 1335, 1339, 1461, 2133, 2335, 2337, 2396, 2550, 2701, 649]",SEKZ.tsv,S0353,S0262
give,1,767,"[767, 769, 1157, 1161, 1165, 1193, 1213, 1314, 1326, 1510, 1515, 1517, 1757, 2061]","[466, 490, 831, 1255, 1257, 2357, 2757]",SEKZ.tsv,S0353,S0262
what he do,3,767,[767],[572],SEKZ.tsv,S0353,S0262
be good,2,767,"[767, 1286]",[649],SEKZ.tsv,S0353,S0262
it could have be,4,1062,"[767, 1059]",[1062],SEKZ.tsv,S0353,S0262
hard,1,1064,"[767, 769, 771]","[1064, 1066, 1585]",SEKZ.tsv,S0353,S0262
get like,2,1939,[767],"[1939, 2522]",SEKZ.tsv,S0353,S0262
it could,2,2066,"[767, 1059, 1067]",[2066],SEKZ.tsv,S0353,S0262
of stuff,2,2091,[767],[2091],SEKZ.tsv,S0353,S0262
a lot of stuff,4,2125,[767],[2125],SEKZ.tsv,S0353,S0262
do i,2,2620,"[767, 950, 1959]",[2620],SEKZ.tsv,S0353,S0262
me the,2,895,[769],[895],SEKZ.tsv,S0353,S0262
put them,2,771,[771],[356],SEKZ.tsv,S0353,S0262
they're really,2,771,[771],"[612, 617]",SEKZ.tsv,S0353,S0262
hard to,2,1064,[771],"[1064, 1066]",SEKZ.tsv,S0353,S0262
hold,1,1585,[771],"[1585, 1587, 2129, 2155]",SEKZ.tsv,S0353,S0262
go out,2,773,"[773, 791, 2486]","[248, 1569, 2518]",SEKZ.tsv,S0353,S0262
erm i,2,773,"[773, 1662, 2045, 2482, 2621]","[250, 266, 713, 1913, 1921, 1927, 2439]",SEKZ.tsv,S0353,S0262
of them,2,773,"[773, 969, 1015, 1017, 1258, 1306, 1312, 1327, 2047, 2332]","[404, 745]",SEKZ.tsv,S0353,S0262
she find,2,773,[773],[729],SEKZ.tsv,S0353,S0262
and then she,3,895,"[773, 2069, 2073]",[895],SEKZ.tsv,S0353,S0262
out and,2,1612,"[773, 2266]","[1612, 2161]",SEKZ.tsv,S0353,S0262
erm i think,3,2439,"[773, 2045, 2482]",[2439],SEKZ.tsv,S0353,S0262
i think it's,3,2458,"[773, 912, 2697]",[2458],SEKZ.tsv,S0353,S0262
find out,2,775,"[775, 1021, 1217, 1858, 1991]",[205],SEKZ.tsv,S0353,S0262
the place,2,777,"[777, 1308]",[542],SEKZ.tsv,S0353,S0262
and that be,3,2358,"[779, 936, 946, 1237, 2035]",[2358],SEKZ.tsv,S0353,S0262
the whole,2,781,[781],[400],SEKZ.tsv,S0353,S0262
whole,1,877,"[781, 880]","[877, 1895]",SEKZ.tsv,S0353,S0262
be in his,3,1885,[781],[1885],SEKZ.tsv,S0353,S0262
stuff go,2,2143,[781],[2143],SEKZ.tsv,S0353,S0262
name,1,787,"[787, 848, 890, 979, 1149, 1302, 1308, 1633, 2005, 2330, 2332]","[184, 1636, 2082]",SEKZ.tsv,S0353,S0262
change,1,787,"[787, 2049, 2067, 2373, 2675, 2710]","[534, 2406]",SEKZ.tsv,S0353,S0262
to her,2,787,"[787, 1147, 1217, 2037, 2047]","[715, 1068, 1612]",SEKZ.tsv,S0353,S0262
go with,2,791,"[791, 1806]",[50],SEKZ.tsv,S0353,S0262
anything,1,791,"[791, 920, 1067, 1544, 2324, 2378, 2432]","[114, 1565, 1569, 2101, 2107, 2413, 339]",SEKZ.tsv,S0353,S0262
go out to,3,791,[791],[248],SEKZ.tsv,S0353,S0262
and see,2,791,"[791, 1662]","[254, 256]",SEKZ.tsv,S0353,S0262
anyway and,2,791,[791],"[264, 715]",SEKZ.tsv,S0353,S0262
what would,2,791,"[791, 1258]",[266],SEKZ.tsv,S0353,S0262
to go,2,791,"[791, 826, 1213, 1219, 1326, 1808, 2005, 2283]","[315, 350, 1144, 2099, 2163]",SEKZ.tsv,S0353,S0262
and he's,2,791,"[791, 793, 2377, 2764]","[329, 1887, 1899]",SEKZ.tsv,S0353,S0262
anything and,2,791,[791],[339],SEKZ.tsv,S0353,S0262
out to,2,791,"[791, 2451]",[356],SEKZ.tsv,S0353,S0262
pay,1,791,"[791, 1223, 1306, 1352, 2764]","[413, 2763]",SEKZ.tsv,S0353,S0262
well she,2,791,[791],[788],SEKZ.tsv,S0353,S0262
last,1,895,"[791, 807, 2768]","[895, 1212, 1587, 1608, 2522]",SEKZ.tsv,S0353,S0262
speak to,2,913,"[791, 795, 1858, 1967, 2037]",[913],SEKZ.tsv,S0353,S0262
in australia,2,978,[791],"[978, 2512, 2516]",SEKZ.tsv,S0353,S0262
drug addict,2,978,"[791, 973]",[978],SEKZ.tsv,S0353,S0262
addict,1,978,[791],[978],SEKZ.tsv,S0353,S0262
australia,1,978,"[791, 809, 964]","[978, 2512, 2516]",SEKZ.tsv,S0353,S0262
help,1,1416,"[791, 1274, 2369]",[1416],SEKZ.tsv,S0353,S0262
with and,2,1600,"[791, 809]",[1600],SEKZ.tsv,S0353,S0262
her and,2,1610,"[791, 1039, 1197]","[1610, 1612]",SEKZ.tsv,S0353,S0262
go i,2,1628,"[791, 866, 1370, 2446]",[1628],SEKZ.tsv,S0353,S0262
family,1,1628,"[791, 930]",[1628],SEKZ.tsv,S0353,S0262
but anyway,2,1783,"[791, 1047, 1662, 1800]",[1783],SEKZ.tsv,S0353,S0262
he's be,2,1891,"[791, 1858]",[1891],SEKZ.tsv,S0353,S0262
and go,2,1939,"[791, 2451]",[1939],SEKZ.tsv,S0353,S0262
would you,2,1968,[791],[1968],SEKZ.tsv,S0353,S0262
call it,2,2082,"[791, 2037, 2049]",[2082],SEKZ.tsv,S0353,S0262
last year,2,2522,[791],[2522],SEKZ.tsv,S0353,S0262
you call,2,2524,[791],[2524],SEKZ.tsv,S0353,S0262
do and,2,793,"[793, 1191, 2498]",[164],SEKZ.tsv,S0353,S0262
come over here,3,793,[793],[264],SEKZ.tsv,S0353,S0262
he's a,2,1740,"[793, 1662, 1722, 2312, 2318, 2369]","[1740, 2370]",SEKZ.tsv,S0353,S0262
a nice,2,2400,[793],"[2400, 2402]",SEKZ.tsv,S0353,S0262
parent,1,923,"[795, 807, 809, 930, 938, 1486, 1511]","[923, 1503]",SEKZ.tsv,S0353,S0262
drug,1,978,"[795, 797, 973, 1692]",[978],SEKZ.tsv,S0353,S0262
see he,2,1799,[795],[1799],SEKZ.tsv,S0353,S0262
him off,2,2388,[795],[2388],SEKZ.tsv,S0353,S0262
he hadn't,2,2406,"[795, 817, 828]",[2406],SEKZ.tsv,S0353,S0262
i can,2,797,"[797, 1308, 1314, 1380, 1389, 1409, 1662, 1820, 2344, 2488]","[35, 80, 154, 329, 546, 1428, 1628, 1927, 2173]",SEKZ.tsv,S0353,S0262
with your,2,797,"[797, 1099, 1117]",[162],SEKZ.tsv,S0353,S0262
didn't know,2,797,"[797, 1788, 2330]","[201, 1402, 2091]",SEKZ.tsv,S0353,S0262
understand,1,797,"[797, 946, 1308, 1314]","[214, 329, 694]",SEKZ.tsv,S0353,S0262
way,1,797,"[797, 1550, 1959, 1963, 1965, 2655]","[404, 468, 478, 810, 1608, 1921, 2105, 2701, 1779, 1263, 2173]",SEKZ.tsv,S0353,S0262
but you know,3,797,"[797, 848, 1264, 1532, 1558, 1726, 1739, 1979, 1991, 2371]","[472, 1140, 1738, 1770, 1875, 1879]",SEKZ.tsv,S0353,S0262
but you,2,797,"[797, 848, 1264, 1532, 1558, 1726, 1739, 1979, 1989, 1991, 2371]","[664, 1367, 1907, 2129, 2358, 2423, 2524, 1140, 1738, 1770, 1875, 1879]",SEKZ.tsv,S0353,S0262
mm and,2,889,"[797, 1486]",[889],SEKZ.tsv,S0353,S0262
say but,2,897,[797],"[897, 1573, 2353]",SEKZ.tsv,S0353,S0262
in a way,3,1263,"[797, 1550]","[1263, 2173]",SEKZ.tsv,S0353,S0262
and say to,3,1569,[797],[1569],SEKZ.tsv,S0353,S0262
back in,2,1596,"[797, 1858]",[1596],SEKZ.tsv,S0353,S0262
way you,2,1779,[797],[1779],SEKZ.tsv,S0353,S0262
but you know you,4,1879,[797],[1879],SEKZ.tsv,S0353,S0262
he didn't,2,1895,"[797, 807, 1314, 2330, 2332]",[1895],SEKZ.tsv,S0353,S0262
to you know,3,2388,"[797, 1147]",[2388],SEKZ.tsv,S0353,S0262
he say but,3,2421,[797],[2421],SEKZ.tsv,S0353,S0262
before you,2,2335,"[799, 1099]",[2335],SEKZ.tsv,S0353,S0262
he he,2,801,"[801, 807, 815, 1179, 1286, 1518, 1638, 1652, 1670, 1684, 1743, 1777, 1782, 1784, 2037, 2248, 2454]","[87, 1748, 2441]",SEKZ.tsv,S0353,S0262
business,1,801,"[801, 1055, 1798]",[145],SEKZ.tsv,S0353,S0262
another,1,801,"[801, 1407, 1415, 2071, 2075, 2632]","[358, 632, 2351, 2374]",SEKZ.tsv,S0353,S0262
this and,2,1610,"[801, 1686, 1757, 1872]","[1610, 2358]",SEKZ.tsv,S0353,S0262
of my,2,2060,"[801, 1085]",[2060],SEKZ.tsv,S0353,S0262
keep your,2,2678,[801],[2678],SEKZ.tsv,S0353,S0262
later,1,803,"[803, 1213, 2023]",[188],SEKZ.tsv,S0353,S0262
say i'm,2,805,"[805, 1544, 1794, 2722]",[151],SEKZ.tsv,S0353,S0262
erm he,2,805,"[805, 1648]",[236],SEKZ.tsv,S0353,S0262
right and he,3,805,"[805, 1765]",[256],SEKZ.tsv,S0353,S0262
you're right,2,805,"[805, 1189]",[437],SEKZ.tsv,S0353,S0262
right and,2,1134,"[805, 1189, 1246, 1714, 1763, 1765]","[1134, 2080]",SEKZ.tsv,S0353,S0262
come to,2,1933,"[805, 1633, 1959, 2073, 2244]","[1933, 2135]",SEKZ.tsv,S0353,S0262
gonna,1,807,"[807, 1043, 1075, 1077, 1189, 1452, 1486, 1513, 1544, 1552, 1662, 1836, 2344, 2363, 2378]","[50, 327, 329, 343, 354, 358, 721, 1182, 1512, 1514, 1553, 2347, 2362, 1907, 2360]",SEKZ.tsv,S0353,S0262
he do and he,4,807,[807],[164],SEKZ.tsv,S0353,S0262
and he go,3,807,"[807, 830, 1540, 1544, 1662, 1757]","[254, 256, 264, 1571, 1604, 2358]",SEKZ.tsv,S0353,S0262
go back,2,807,"[807, 830, 1480, 1737]",[329],SEKZ.tsv,S0353,S0262
stay,1,807,"[807, 809, 880, 1458, 1470, 1560]","[419, 518, 897, 1489, 1799]",SEKZ.tsv,S0353,S0262
summer,1,807,[807],[524],SEKZ.tsv,S0353,S0262
he do he,3,807,"[807, 2369]",[572],SEKZ.tsv,S0353,S0262
do he,2,927,"[807, 866, 1544, 2369, 2389, 2395]","[927, 1481, 1785]",SEKZ.tsv,S0353,S0262
get in,2,1610,"[807, 1157, 1161, 1316, 1326, 1327, 2463, 2607, 2611]",[1610],SEKZ.tsv,S0353,S0262
although,1,1687,"[807, 966]",[1687],SEKZ.tsv,S0353,S0262
stay with,2,1799,"[807, 809, 1458, 1470]",[1799],SEKZ.tsv,S0353,S0262
and he do,3,1897,"[807, 826, 1757]",[1897],SEKZ.tsv,S0353,S0262
with his,2,1899,"[807, 809, 2268, 2273]",[1899],SEKZ.tsv,S0353,S0262
i'm gonna,2,1907,"[807, 1189, 1452, 1662, 1836]","[1907, 2360]",SEKZ.tsv,S0353,S0262
but i'm,2,2099,[807],"[2099, 2181, 2570, 2676]",SEKZ.tsv,S0353,S0262
have a good,3,2335,[807],[2335],SEKZ.tsv,S0353,S0262
a good,2,2701,"[807, 848, 1019, 1179, 1808]",[2701],SEKZ.tsv,S0353,S0262
with them,2,2765,"[807, 942, 1113]","[2765, 2767]",SEKZ.tsv,S0353,S0262
problem,1,809,"[809, 2266]","[218, 222]",SEKZ.tsv,S0353,S0262
and then he,3,809,"[809, 1734, 1759]","[238, 1606]",SEKZ.tsv,S0353,S0262
go back to,3,809,"[809, 826, 1558, 1959]",[329],SEKZ.tsv,S0353,S0262
erm and,2,809,"[809, 908, 942, 1077, 1223, 1670, 2001, 2221, 2252, 2446, 2691, 2722, 2768]","[488, 1365, 2343]",SEKZ.tsv,S0353,S0262
get this bloody,3,809,[809],[627],SEKZ.tsv,S0353,S0262
for a while and then,5,809,[809],[701],SEKZ.tsv,S0353,S0262
a while,2,1612,[809],[1612],SEKZ.tsv,S0353,S0262
you know he,3,1895,"[809, 1316, 1777, 2023, 2312]",[1895],SEKZ.tsv,S0353,S0262
know he,2,2406,"[809, 1316, 1684, 1777, 2001, 2023, 2312]",[2406],SEKZ.tsv,S0353,S0262
collapse,1,818,"[811, 1145]",[818],SEKZ.tsv,S0353,S0262
it wasn't,2,813,"[813, 1684, 1739, 1997]","[256, 879, 2381]",SEKZ.tsv,S0353,S0262
have like a,3,2091,[813],[2091],SEKZ.tsv,S0353,S0262
he have a,3,2390,"[813, 2378]","[2390, 2396, 2400, 2402]",SEKZ.tsv,S0353,S0262
he get,2,837,"[815, 817, 1031, 1438, 1530, 2269]","[837, 2406]",SEKZ.tsv,S0353,S0262
a day,2,1104,"[815, 1137]","[1104, 2082]",SEKZ.tsv,S0353,S0262
mad,1,1935,[815],[1935],SEKZ.tsv,S0353,S0262
car,1,817,"[817, 1025, 1031, 1432, 1436, 1437, 1798, 2278, 2279, 2283, 2287, 2298, 2535]","[122, 1443, 2294]",SEKZ.tsv,S0353,S0262
drive,1,817,"[817, 1031, 1432, 2278, 2304, 2310, 2446]","[623, 2307]",SEKZ.tsv,S0353,S0262
up and they,3,821,[821],[329],SEKZ.tsv,S0353,S0262
get erm,2,2099,"[821, 1282, 1759, 1816]",[2099],SEKZ.tsv,S0353,S0262
on his,2,2692,"[821, 1383]",[2692],SEKZ.tsv,S0353,S0262
you've get,2,823,"[823, 826, 1376, 1384, 1759, 1761, 2242, 2632, 2704, 2706]","[41, 116, 625, 1691, 1939, 2137]",SEKZ.tsv,S0353,S0262
at the,2,823,"[823, 1217, 1432, 1437, 1520, 2446, 2601, 2735]","[116, 337, 701, 1626, 2080, 2087, 2341, 2528]",SEKZ.tsv,S0353,S0262
be say,2,823,"[823, 854, 1125, 1638, 1710, 1757, 1804, 1806, 1844]","[214, 713, 1805, 2141]",SEKZ.tsv,S0353,S0262
they say,2,823,"[823, 826, 830, 1670, 1757]","[218, 331, 1140]",SEKZ.tsv,S0353,S0262
something,1,823,"[823, 1145, 1147, 1352, 1389, 1429, 1445, 1526, 1528, 1544, 1552, 1734, 1735, 1981, 2005, 2035, 2252, 2446, 2450, 2490]","[266, 341, 480, 745, 747, 1210, 1553, 1612, 1717, 1760, 1939, 2020, 2082, 2155, 2407]",SEKZ.tsv,S0353,S0262
best,1,823,"[823, 848, 1376]","[448, 2060]",SEKZ.tsv,S0353,S0262
worst,1,2006,[823],[2006],SEKZ.tsv,S0353,S0262
in your,2,2103,"[823, 1391, 1714, 2252]","[2103, 2125]",SEKZ.tsv,S0353,S0262
your brain,2,2678,[823],[2678],SEKZ.tsv,S0353,S0262
he do and,3,826,[826],[164],SEKZ.tsv,S0353,S0262
basically,1,826,[826],"[246, 2103]",SEKZ.tsv,S0353,S0262
and they be,3,826,"[826, 1670, 2047]",[329],SEKZ.tsv,S0353,S0262
it look,2,826,[826],[532],SEKZ.tsv,S0353,S0262
it look like,3,826,[826],[703],SEKZ.tsv,S0353,S0262
the same,2,826,"[826, 830, 928, 1757, 1965, 2585, 2712]","[745, 1925, 2086]",SEKZ.tsv,S0353,S0262
cancer,1,837,"[826, 898, 904, 910, 1065, 1530, 2486, 2490]","[837, 911, 1561, 2524]",SEKZ.tsv,S0353,S0262
holland,1,895,[826],[895],SEKZ.tsv,S0353,S0262
look like,2,976,"[826, 2432]","[976, 1598]",SEKZ.tsv,S0353,S0262
miss,1,1118,"[826, 956, 1374, 1423, 2035]","[1118, 1120, 1424]",SEKZ.tsv,S0353,S0262
what they say,3,1140,"[826, 830]",[1140],SEKZ.tsv,S0353,S0262
here be,2,2080,[826],"[2080, 2175]",SEKZ.tsv,S0353,S0262
be think,2,2141,"[826, 1440]",[2141],SEKZ.tsv,S0353,S0262
decide,1,2351,"[826, 1213]",[2351],SEKZ.tsv,S0353,S0262
brain,1,2678,"[826, 1057, 1670, 1684, 1694, 1698, 1710]",[2678],SEKZ.tsv,S0353,S0262
hadn't get,2,828,"[828, 2488]",[335],SEKZ.tsv,S0353,S0262
terminal,1,1561,[828],"[1561, 1569]",SEKZ.tsv,S0353,S0262
well he,2,830,"[830, 858, 966, 1782]","[504, 1641]",SEKZ.tsv,S0353,S0262
months,1,830,"[830, 908, 1540]",[729],SEKZ.tsv,S0353,S0262
in holland,2,895,[830],[895],SEKZ.tsv,S0353,S0262
and in,2,1569,"[830, 1550, 1684]",[1569],SEKZ.tsv,S0353,S0262
bear,1,832,"[832, 971, 2001, 2005, 2051, 2059]","[238, 2105]",SEKZ.tsv,S0353,S0262
and be,2,832,"[832, 850, 979, 1963, 2061]","[490, 2161]",SEKZ.tsv,S0353,S0262
really good,2,834,"[834, 1053]","[612, 2396]",SEKZ.tsv,S0353,S0262
a really,2,903,"[834, 1053, 1784]","[903, 2390, 2396, 2337]",SEKZ.tsv,S0353,S0262
have a really good,4,2337,[834],[2337],SEKZ.tsv,S0353,S0262
have a really,3,2390,[834],"[2390, 2396]",SEKZ.tsv,S0353,S0262
hold on,2,1585,[844],"[1585, 1587, 2129, 2155]",SEKZ.tsv,S0353,S0262
walk,1,1608,"[844, 1245, 1246, 1248, 1250, 1757, 2031, 2207, 2507, 2535]","[1608, 1610, 1905, 1911, 2117, 2347]",SEKZ.tsv,S0353,S0262
just like,2,846,"[846, 2221, 2224, 2697]",[248],SEKZ.tsv,S0353,S0262
go to,2,846,"[846, 964, 1039, 1147, 1153, 1327, 1328, 1554, 1670, 1802, 1808, 1991, 2037, 2069, 2279, 2304, 2754]","[329, 1068, 2345]",SEKZ.tsv,S0353,S0262
his own,2,1897,[846],[1897],SEKZ.tsv,S0353,S0262
on his own,3,2692,[846],[2692],SEKZ.tsv,S0353,S0262
younger,1,848,"[848, 1282, 2061]",[147],SEKZ.tsv,S0353,S0262
friend of,2,848,[848],[182],SEKZ.tsv,S0353,S0262
friend,1,848,"[848, 1282]","[182, 448]",SEKZ.tsv,S0353,S0262
and it be,3,848,"[848, 1446, 1739, 1810, 2007, 2266, 2278]","[246, 406, 412]",SEKZ.tsv,S0353,S0262
the erm,2,848,[848],"[252, 362, 696]",SEKZ.tsv,S0353,S0262
best friend,2,848,[848],[448],SEKZ.tsv,S0353,S0262
together,1,873,"[848, 880, 1023, 1115, 2211]","[873, 1210, 1610]",SEKZ.tsv,S0353,S0262
his name be,3,1636,"[848, 2005]",[1636],SEKZ.tsv,S0353,S0262
more of a,3,1612,[850],[1612],SEKZ.tsv,S0353,S0262
no it's,2,955,"[852, 930]",[955],SEKZ.tsv,S0353,S0262
or be,2,1717,[852],[1717],SEKZ.tsv,S0353,S0262
this be,2,854,"[854, 1171, 1179, 1376, 1403, 1876, 1981, 2728, 2754]","[100, 1569, 1837, 1921, 2093, 2097, 2475]",SEKZ.tsv,S0353,S0262
wouldn't do,2,854,[854],[339],SEKZ.tsv,S0353,S0262
well it be,3,854,"[854, 1073]","[362, 1271]",SEKZ.tsv,S0353,S0262
say she,2,854,"[854, 1031]",[729],SEKZ.tsv,S0353,S0262
be that be,3,2173,[854],[2173],SEKZ.tsv,S0353,S0262
like him,2,2372,"[856, 2318]",[2372],SEKZ.tsv,S0353,S0262
you up,2,1533,"[858, 864]",[1533],SEKZ.tsv,S0353,S0262
do you know what i,5,2080,[860],[2080],SEKZ.tsv,S0353,S0262
do you know what,4,2404,[860],[2404],SEKZ.tsv,S0353,S0262
do you know what i mean,6,2425,[860],[2425],SEKZ.tsv,S0353,S0262
like an,2,862,"[862, 1714]",[272],SEKZ.tsv,S0353,S0262
like to,2,1144,"[862, 872, 2375, 2432, 2440]",[1144],SEKZ.tsv,S0353,S0262
dutch,1,871,"[866, 868]",[871],SEKZ.tsv,S0353,S0262
wasn't like,2,879,[866],[879],SEKZ.tsv,S0353,S0262
easy,1,1242,"[866, 2691]",[1242],SEKZ.tsv,S0353,S0262
people be,2,1923,"[866, 1103]",[1923],SEKZ.tsv,S0353,S0262
him i think,3,868,[868],[85],SEKZ.tsv,S0353,S0262
not always,2,868,[868],[867],SEKZ.tsv,S0353,S0262
him i,2,1927,"[868, 2432, 2457]",[1927],SEKZ.tsv,S0353,S0262
erm he be,3,872,[872],[236],SEKZ.tsv,S0353,S0262
i wouldn't,2,872,"[872, 2236]","[542, 2204, 2307]",SEKZ.tsv,S0353,S0262
with him,2,2360,"[872, 1458, 1806]",[2360],SEKZ.tsv,S0353,S0262
oh no,2,880,"[880, 1258]","[288, 298, 329, 661, 780, 2437, 1579]",SEKZ.tsv,S0353,S0262
the only,2,880,"[880, 1157]",[502],SEKZ.tsv,S0353,S0262
but she,2,880,"[880, 1788]","[835, 2479]",SEKZ.tsv,S0353,S0262
that be her whole marriage,5,880,[880],[877],SEKZ.tsv,S0353,S0262
oh no no,3,1579,[880],[1579],SEKZ.tsv,S0353,S0262
she want to,3,1620,[880],"[1620, 1626]",SEKZ.tsv,S0353,S0262
that be her,3,1907,[880],[1907],SEKZ.tsv,S0353,S0262
years ago,2,2093,"[880, 1308, 1329, 1544]",[2093],SEKZ.tsv,S0353,S0262
should have,2,882,[882],"[72, 1799]",SEKZ.tsv,S0353,S0262
she should have do,4,882,[882],"[881, 883]",SEKZ.tsv,S0353,S0262
come here,2,884,"[884, 886]",[534],SEKZ.tsv,S0353,S0262
she didn't,2,886,"[886, 1788, 2023, 2486]","[719, 1624, 2479, 2483]",SEKZ.tsv,S0353,S0262
want to come,3,1575,[886],[1575],SEKZ.tsv,S0353,S0262
his name,2,1636,"[890, 979, 1633]",[1636],SEKZ.tsv,S0353,S0262
so she,2,1040,"[892, 1031, 2059, 2077]","[1040, 1628]",SEKZ.tsv,S0353,S0262
get two,2,898,[898],[116],SEKZ.tsv,S0353,S0262
get cancer,2,898,[898],[837],SEKZ.tsv,S0353,S0262
that have,2,1007,"[898, 2005]",[1007],SEKZ.tsv,S0353,S0262
have get,2,1463,"[898, 1370, 2369]",[1463],SEKZ.tsv,S0353,S0262
she's get,2,1587,"[898, 1191]","[1587, 1596, 1602]",SEKZ.tsv,S0353,S0262
she's get two,3,1602,[898],[1602],SEKZ.tsv,S0353,S0262
older than,2,1003,"[900, 1019]",[1003],SEKZ.tsv,S0353,S0262
she's lovely,2,1903,[902],[1903],SEKZ.tsv,S0353,S0262
get that,2,904,"[904, 1438]","[478, 1596, 1691]",SEKZ.tsv,S0353,S0262
really nice,2,2396,[904],[2396],SEKZ.tsv,S0353,S0262
really be,2,1170,"[906, 1045, 1286]",[1170],SEKZ.tsv,S0353,S0262
be no,2,2066,"[906, 1684]",[2066],SEKZ.tsv,S0353,S0262
and she's,2,1587,[908],"[1587, 1610]",SEKZ.tsv,S0353,S0262
the other,2,910,"[910, 1258, 1389, 1971, 1973, 1977, 2203]","[87, 502, 534, 1799]",SEKZ.tsv,S0353,S0262
that could be,3,910,[910],[184],SEKZ.tsv,S0353,S0262
could be,2,1833,"[910, 1726, 2041, 2045, 2049, 2593]","[1833, 2066, 2177]",SEKZ.tsv,S0353,S0262
and i think,3,912,"[912, 1101, 1331, 1333, 1530, 1656, 1714, 1732, 1784, 1829, 1991, 2203, 2383, 2488, 2697, 2754, 2762]","[184, 188, 701]",SEKZ.tsv,S0353,S0262
i've get my,3,912,"[912, 1374, 1510]",[199],SEKZ.tsv,S0353,S0262
get my,2,912,"[912, 1374, 1510]",[199],SEKZ.tsv,S0353,S0262
oh i,2,912,"[912, 1446, 1844, 1934, 2278, 2440]","[228, 254, 388, 638, 690, 713, 1600, 2360, 2458, 2462, 311, 1467, 2358]",SEKZ.tsv,S0353,S0262
oh i know,3,912,[912],"[311, 1467, 2358]",SEKZ.tsv,S0353,S0262
it and i,3,912,"[912, 946, 1039, 1316, 2762]","[329, 1569]",SEKZ.tsv,S0353,S0262
be terminal,2,1561,[912],"[1561, 1569]",SEKZ.tsv,S0353,S0262
my brother,2,1604,[912],[1604],SEKZ.tsv,S0353,S0262
know it's,2,2676,[912],[2676],SEKZ.tsv,S0353,S0262
it's i,2,2738,[912],[2738],SEKZ.tsv,S0353,S0262
speak to him,3,914,[914],[913],SEKZ.tsv,S0353,S0262
each other,2,1204,[916],[1204],SEKZ.tsv,S0353,S0262
when we,2,2119,"[916, 1059, 1991]","[2119, 2386, 2388]",SEKZ.tsv,S0353,S0262
get on,2,2218,[916],[2218],SEKZ.tsv,S0353,S0262
no he's not,3,920,"[920, 1876, 2310]",[98],SEKZ.tsv,S0353,S0262
or anything,2,2413,[920],[2413],SEKZ.tsv,S0353,S0262
no he's,2,2692,"[920, 1876, 2310]",[2692],SEKZ.tsv,S0353,S0262
so i,2,922,"[922, 938, 1155, 1333, 1348, 2246, 2330]","[35, 151, 236, 238, 250, 254, 699, 701, 713, 715, 1911, 2345, 2347]",SEKZ.tsv,S0353,S0262
i can't,2,922,"[922, 938, 946, 1159, 1331, 1333, 1446, 1504, 2449, 2501]","[323, 404, 627, 1108, 1927]",SEKZ.tsv,S0353,S0262
he doesn't,2,926,"[926, 1884]",[87],SEKZ.tsv,S0353,S0262
