Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
you ever,2,958,"[731, 958, 1153, 1236]",SJNJ.tsv
do when,2,972,"[731, 972, 1139]",SJNJ.tsv
when you're,2,1128,"[731, 1128]",SJNJ.tsv
state,1,737,"[497, 737]",SJNJ.tsv
get to the,3,737,"[718, 737]",SJNJ.tsv
state where,2,737,"[718, 737]",SJNJ.tsv
the point,2,737,"[732, 737]",SJNJ.tsv
think most people,3,740,"[737, 740]",SJNJ.tsv
it could,2,797,"[737, 797]",SJNJ.tsv
point,1,1054,"[737, 1054, 1131, 1147]",SJNJ.tsv
image,1,1444,"[737, 1444]",SJNJ.tsv
and they'd,2,1027,"[739, 1027]",SJNJ.tsv
have go,2,1168,"[739, 1168]",SJNJ.tsv
no it's a,3,747,"[262, 747]",SJNJ.tsv
what i be say,4,1062,"[747, 1062]",SJNJ.tsv
cos it's,2,751,"[82, 751, 943, 1432, 1486]",SJNJ.tsv
be very,2,751,"[357, 751, 973]",SJNJ.tsv
every day,2,982,"[757, 982, 1025]",SJNJ.tsv
a week,2,1044,"[757, 875, 1044, 1046, 1047]",SJNJ.tsv
kid,1,1092,"[757, 1092, 1131, 1230, 1392]",SJNJ.tsv
fine be,2,1117,"[757, 1117]",SJNJ.tsv
and that's the,3,759,"[302, 422, 759, 1155]",SJNJ.tsv
get another,2,761,"[639, 761]",SJNJ.tsv
ticket,1,761,"[664, 761]",SJNJ.tsv
a restaurant,2,767,"[766, 767]",SJNJ.tsv
you can say,3,1088,"[767, 1088]",SJNJ.tsv
burn,1,1025,"[775, 1025, 1063, 1071, 1072]",SJNJ.tsv
to burn,2,1072,"[775, 1072]",SJNJ.tsv
it's get,2,1210,"[788, 1210, 1214, 1384]",SJNJ.tsv
his family,2,868,"[794, 868]",SJNJ.tsv
you could,2,798,"[420, 797, 798]",SJNJ.tsv
say how,2,798,"[740, 798]",SJNJ.tsv
outside,1,1092,"[798, 1092, 1444]",SJNJ.tsv
go to go,3,804,"[82, 804]",SJNJ.tsv
without,1,1444,"[804, 895, 1059, 1444]",SJNJ.tsv
hmm,1,806,"[33, 41, 58, 137, 352, 388, 516, 532, 535, 575, 604, 624, 803, 805, 806, 807, 809, 810, 811, 821, 856, 860, 890, 946, 954, 956, 1007, 1009, 1037, 1305, 1403, 1426, 1533, 1535, 1537, 1541]",SJNJ.tsv
in three,2,968,"[806, 968]",SJNJ.tsv
second,1,1308,"[806, 1308]",SJNJ.tsv
they go,2,810,"[546, 810]",SJNJ.tsv
get away with that,4,810,"[642, 810]",SJNJ.tsv
with that,2,810,"[793, 795, 810, 1120, 1185]",SJNJ.tsv
i only,2,936,"[810, 936, 945]",SJNJ.tsv
it's it's,2,816,"[740, 816, 935, 1071, 1117]",SJNJ.tsv
why not,2,823,"[766, 823]",SJNJ.tsv
get all,2,825,"[746, 825, 1414, 1417]",SJNJ.tsv
a game,2,829,"[822, 829]",SJNJ.tsv
game,1,841,"[829, 841, 929]",SJNJ.tsv
i haven't,2,1120,"[836, 1120]",SJNJ.tsv
pull,1,838,"[336, 838]",SJNJ.tsv
be come,2,838,"[420, 838, 1029]",SJNJ.tsv
get them,2,838,"[546, 838]",SJNJ.tsv
hat trick,2,849,"[848, 849]",SJNJ.tsv
bad,1,851,"[26, 851, 1118]",SJNJ.tsv
memory,1,912,"[851, 912, 936, 942]",SJNJ.tsv
the other week,3,978,"[851, 978]",SJNJ.tsv
to how,2,1190,"[851, 1190]",SJNJ.tsv
card,1,868,"[853, 857, 868]",SJNJ.tsv
look at look at,4,1444,"[857, 1444]",SJNJ.tsv
about you know,3,861,"[392, 861]",SJNJ.tsv
how it,2,861,"[740, 797, 861]",SJNJ.tsv
and they be,3,1025,"[861, 995, 997, 1025]",SJNJ.tsv
it you,2,1444,"[867, 1199, 1444]",SJNJ.tsv
and my,2,912,"[869, 912]",SJNJ.tsv
because i,2,970,"[873, 961, 970, 972, 1157, 1238]",SJNJ.tsv
yeah yeah and,3,1092,"[873, 1092]",SJNJ.tsv
week and,2,978,"[875, 978]",SJNJ.tsv
about a,2,1366,"[875, 1366]",SJNJ.tsv
who be,2,879,"[264, 332, 368, 492, 879, 1477, 1537]",SJNJ.tsv
sing,1,879,"[291, 879, 885]",SJNJ.tsv
and it be,3,879,"[396, 879, 881]",SJNJ.tsv
how do,2,881,"[455, 881]",SJNJ.tsv
go on in,3,881,"[864, 881]",SJNJ.tsv
i didn't,2,970,"[883, 970]",SJNJ.tsv
could see,2,885,"[420, 885]",SJNJ.tsv
book,1,972,"[885, 919, 972, 992]",SJNJ.tsv
think about,2,1113,"[885, 925, 1113, 1507]",SJNJ.tsv
put my,2,1310,"[885, 1310]",SJNJ.tsv
see them in,3,887,"[886, 887]",SJNJ.tsv
even,1,938,"[891, 923, 938, 1027, 1089, 1412]",SJNJ.tsv
and i don't,3,1313,"[891, 1313]",SJNJ.tsv
could work,2,893,"[797, 893]",SJNJ.tsv
but i only,3,936,"[893, 936]",SJNJ.tsv
of look at,3,895,"[396, 895]",SJNJ.tsv
think you,2,897,"[312, 897, 1088]",SJNJ.tsv
i've see,2,897,"[396, 897, 1387]",SJNJ.tsv
i don't have to,4,1313,"[897, 1313]",SJNJ.tsv
in in,2,1113,"[905, 1113]",SJNJ.tsv
put it,2,1444,"[905, 1444]",SJNJ.tsv
be able to,3,917,"[687, 917, 961, 1167]",SJNJ.tsv
a book,2,992,"[919, 992]",SJNJ.tsv
i wasn't,2,970,"[923, 970, 971, 1099, 1111]",SJNJ.tsv
go like,2,1025,"[109, 923, 1025]",SJNJ.tsv
go like that,3,1168,"[109, 923, 1168]",SJNJ.tsv
a lot of things,4,929,"[420, 929]",SJNJ.tsv
i find,2,931,"[910, 931, 959, 973]",SJNJ.tsv
but i i,3,970,"[931, 970]",SJNJ.tsv
things in,2,943,"[898, 943]",SJNJ.tsv
yeah cos,2,990,"[943, 990]",SJNJ.tsv
degree,1,1160,"[951, 1160, 1168]",SJNJ.tsv
i i think,3,1168,"[953, 1168]",SJNJ.tsv
it always,2,1208,"[957, 1208]",SJNJ.tsv
foreign,1,959,"[343, 959]",SJNJ.tsv
i find that,3,959,"[910, 959]",SJNJ.tsv
foreign language,2,959,"[958, 959]",SJNJ.tsv
fluent,1,982,"[959, 982, 984]",SJNJ.tsv
la,1,961,"[330, 961]",SJNJ.tsv
up with,2,961,"[539, 961]",SJNJ.tsv
and order a,3,961,"[766, 961]",SJNJ.tsv
because i be,3,972,"[961, 972]",SJNJ.tsv
look up,2,1185,"[961, 1185]",SJNJ.tsv
always be,2,1237,"[961, 1237]",SJNJ.tsv
vous,1,966,"[963, 966]",SJNJ.tsv
yeah but i,3,965,"[712, 965]",SJNJ.tsv
like i,2,1025,"[965, 1025]",SJNJ.tsv
this it's,2,985,"[564, 985]",SJNJ.tsv
us a,2,985,"[687, 985, 987]",SJNJ.tsv
i have,2,993,"[195, 298, 993, 1425]",SJNJ.tsv
become,1,993,"[328, 726, 993, 1306, 1529]",SJNJ.tsv
speak,1,998,"[993, 998, 999, 1001]",SJNJ.tsv
they be say,3,1162,"[997, 1162]",SJNJ.tsv
you a,2,1356,"[997, 1103, 1356]",SJNJ.tsv
and they be always,4,1025,"[1003, 1025]",SJNJ.tsv
yeah and they,3,1383,"[1003, 1259, 1383]",SJNJ.tsv
innit,1,1004,"[380, 1004, 1030, 1071, 1077, 1083, 1344, 1382]",SJNJ.tsv
do you wanna,3,1014,"[826, 1014]",SJNJ.tsv
you know do,3,1444,"[1014, 1444]",SJNJ.tsv
you remember,2,1032,"[188, 213, 1032, 1392]",SJNJ.tsv
get out,2,1036,"[972, 1036, 1038]",SJNJ.tsv
the time,2,1187,"[1036, 1187, 1427]",SJNJ.tsv
three and a half pound in a week,8,1044,"[1040, 1043, 1044, 1046]",SJNJ.tsv
pound in a,3,1044,"[1040, 1043, 1044]",SJNJ.tsv
one pound,2,1047,"[766, 1047]",SJNJ.tsv
yeah about,2,1366,"[1047, 1366]",SJNJ.tsv
you you know,3,1049,"[718, 1049]",SJNJ.tsv
start get,2,1383,"[1053, 1383]",SJNJ.tsv
but that's what,3,1063,"[738, 1063, 1159, 1306]",SJNJ.tsv
burn off,2,1072,"[1063, 1072]",SJNJ.tsv
calories,1,1070,"[1067, 1070, 1072]",SJNJ.tsv
all day,2,1069,"[972, 1069, 1087]",SJNJ.tsv
off and,2,1071,"[204, 1071]",SJNJ.tsv
fuel,1,1071,"[552, 558, 1071, 1073]",SJNJ.tsv
it's fuel,2,1071,"[558, 1071]",SJNJ.tsv
lose weight,2,1077,"[1054, 1077]",SJNJ.tsv
you've get to,3,1079,"[1054, 1079, 1147]",SJNJ.tsv
you want,2,1081,"[683, 1081, 1402]",SJNJ.tsv
weight,1,1081,"[1054, 1081]",SJNJ.tsv
problems in,2,1085,"[392, 1085]",SJNJ.tsv
face,1,1087,"[839, 1087, 1093]",SJNJ.tsv
to encourage,2,1089,"[88, 1089]",SJNJ.tsv
encourage,1,1089,"[550, 1089]",SJNJ.tsv
yeah you've get a,4,1128,"[1089, 1128]",SJNJ.tsv
suppose,1,1091,"[781, 968, 1091, 1208]",SJNJ.tsv
in your,2,1093,"[864, 1093, 1131]",SJNJ.tsv
generation,1,1185,"[1097, 1185, 1262, 1266, 1278]",SJNJ.tsv
a better,2,1103,"[486, 1103]",SJNJ.tsv
how you,2,1118,"[357, 797, 1118]",SJNJ.tsv
wasn't it,2,1125,"[334, 1125]",SJNJ.tsv
voice,1,1128,"[1125, 1128]",SJNJ.tsv
enough,1,1162,"[1125, 1162, 1479]",SJNJ.tsv
well that's it,3,1196,"[1125, 1196]",SJNJ.tsv
that's when you,3,1129,"[522, 1129]",SJNJ.tsv
life,1,1131,"[486, 675, 1131, 1187, 1355]",SJNJ.tsv
you're gonna,2,1138,"[492, 1138]",SJNJ.tsv
hope,1,1138,"[539, 1138, 1145]",SJNJ.tsv
discipline,1,1141,"[1139, 1141]",SJNJ.tsv
well i i,3,1145,"[793, 1098, 1145]",SJNJ.tsv
because there's,2,1147,"[88, 1147]",SJNJ.tsv
listen to,2,1147,"[910, 1147, 1153, 1157, 1167]",SJNJ.tsv
teach,1,1147,"[972, 1147, 1236]",SJNJ.tsv
that you've,2,1162,"[1147, 1162, 1187]",SJNJ.tsv
and take,2,1162,"[1147, 1162]",SJNJ.tsv
of view,2,1244,"[1147, 1244]",SJNJ.tsv
view,1,1244,"[1147, 1153, 1244]",SJNJ.tsv
get no,2,1151,"[912, 1151]",SJNJ.tsv
experience,1,1187,"[1151, 1187]",SJNJ.tsv
out with,2,1157,"[978, 1157]",SJNJ.tsv
i haven't get,3,1157,"[1120, 1157]",SJNJ.tsv
yeah but not,3,1163,"[1160, 1163]",SJNJ.tsv
they go to,3,1167,"[546, 1167]",SJNJ.tsv
they must,2,1167,"[560, 1167]",SJNJ.tsv
children's,1,1323,"[1167, 1323]",SJNJ.tsv
it do it,3,1187,"[1169, 1187]",SJNJ.tsv
school and,2,1171,"[1025, 1171]",SJNJ.tsv
tell me to,3,1176,"[1025, 1176]",SJNJ.tsv
to me like,3,1179,"[1025, 1179]",SJNJ.tsv
no you can't,3,1181,"[497, 1181, 1531]",SJNJ.tsv
japan,1,1186,"[1185, 1186]",SJNJ.tsv
inner,1,1444,"[1197, 1444]",SJNJ.tsv
you're like,2,1204,"[490, 1204]",SJNJ.tsv
it have,2,1214,"[1168, 1214, 1513]",SJNJ.tsv
from you,2,1216,"[420, 1216]",SJNJ.tsv
of your,2,1218,"[712, 1025, 1218, 1220]",SJNJ.tsv
scary,1,1222,"[422, 726, 1128, 1222]",SJNJ.tsv
not all,2,1227,"[26, 1227]",SJNJ.tsv
not you,2,1227,"[1088, 1227]",SJNJ.tsv
be like that,3,1237,"[1227, 1237]",SJNJ.tsv
i've i've,2,1230,"[936, 1230]",SJNJ.tsv
like they're,2,1232,"[560, 1232]",SJNJ.tsv
they're like,2,1234,"[502, 1234]",SJNJ.tsv
you you,2,1234,"[718, 1234]",SJNJ.tsv
beat,1,1240,"[839, 1240]",SJNJ.tsv
higher class,2,1245,"[1244, 1245]",SJNJ.tsv
dickens,1,1245,"[1244, 1245]",SJNJ.tsv
it as,2,1247,"[372, 990, 1247]",SJNJ.tsv
people who,2,1249,"[492, 914, 1249, 1477]",SJNJ.tsv
have lose,2,1249,"[1172, 1175, 1249]",SJNJ.tsv
i think it's,3,1253,"[82, 726, 841, 845, 1253, 1391]",SJNJ.tsv
think they be,3,1253,"[1025, 1253, 1259]",SJNJ.tsv
no i think it's,4,1253,"[1117, 1146, 1253]",SJNJ.tsv
haven't get,2,1253,"[1120, 1253, 1257]",SJNJ.tsv
work ethic,2,1316,"[1253, 1316]",SJNJ.tsv
ethic,1,1316,"[1253, 1316]",SJNJ.tsv
get two,2,1257,"[264, 1257]",SJNJ.tsv
in what,2,1261,"[1113, 1261]",SJNJ.tsv
generation be,2,1266,"[1185, 1266]",SJNJ.tsv
the start of,3,1269,"[1266, 1269]",SJNJ.tsv
it that's,2,1295,"[468, 1295]",SJNJ.tsv
people have to,3,1379,"[1295, 1379]",SJNJ.tsv
it's go,2,1301,"[82, 1301]",SJNJ.tsv
hasn't it,2,1301,"[1062, 1301, 1462]",SJNJ.tsv
it's become,2,1306,"[726, 1306]",SJNJ.tsv
feet,1,1310,"[1309, 1310]",SJNJ.tsv
you that,2,1341,"[227, 1341]",SJNJ.tsv
that's what i've,3,1341,"[726, 1341]",SJNJ.tsv
work for,2,1368,"[1344, 1368, 1379]",SJNJ.tsv
something i,2,1346,"[910, 1346]",SJNJ.tsv
i get,2,1350,"[972, 1350, 1414, 1417, 1423]",SJNJ.tsv
work and,2,1350,"[1021, 1350, 1479]",SJNJ.tsv
want another,2,1353,"[683, 1353]",SJNJ.tsv
to get out,3,1353,"[972, 1353]",SJNJ.tsv
go to work,3,1355,"[1021, 1355]",SJNJ.tsv
to work for,3,1368,"[1355, 1368, 1379]",SJNJ.tsv
system,1,1384,"[714, 720, 1384]",SJNJ.tsv
get back,2,1384,"[972, 1384]",SJNJ.tsv
we use to,3,1394,"[1021, 1394]",SJNJ.tsv
to all,2,1416,"[1394, 1416]",SJNJ.tsv
that for,2,1407,"[642, 1407, 1409]",SJNJ.tsv
cos you've,2,1409,"[355, 1409]",SJNJ.tsv
a a,2,1419,"[766, 910, 1419]",SJNJ.tsv
roof,1,1421,"[980, 1421]",SJNJ.tsv
put a,2,1421,"[1390, 1421]",SJNJ.tsv
one day,2,1423,"[1029, 1423]",SJNJ.tsv
you need,2,1427,"[1160, 1427]",SJNJ.tsv
in it,2,1454,"[938, 970, 1023, 1454, 1513]",SJNJ.tsv
school,1,1454,"[1025, 1454]",SJNJ.tsv
kid that,2,1454,"[1092, 1454]",SJNJ.tsv
grow,1,1458,"[422, 594, 1458]",SJNJ.tsv
put it on the,4,1461,"[1444, 1461]",SJNJ.tsv
since,1,1463,"[328, 1463]",SJNJ.tsv
i mean you,3,1463,"[589, 1192, 1463]",SJNJ.tsv
that they're,2,1463,"[1390, 1463]",SJNJ.tsv
can see,2,1469,"[1096, 1469]",SJNJ.tsv
do anything,2,1473,"[360, 1473]",SJNJ.tsv
somewhere,1,1477,"[488, 1477]",SJNJ.tsv
people who be,3,1477,"[492, 1477]",SJNJ.tsv
unconstructive,1,1480,"[1477, 1480]",SJNJ.tsv
yeah and that's,3,1548,"[1481, 1548]",SJNJ.tsv
that's that's,2,1489,"[267, 1489]",SJNJ.tsv
order,1,1489,"[766, 1489]",SJNJ.tsv
the last thing,3,1489,"[972, 1489]",SJNJ.tsv
financial products,2,1489,"[1484, 1489]",SJNJ.tsv
aviva,1,1502,"[1497, 1502, 1509]",SJNJ.tsv
on this,2,1507,"[288, 722, 1507]",SJNJ.tsv
i mean the,3,1507,"[420, 1507]",SJNJ.tsv
it i mean,3,1507,"[1241, 1507]",SJNJ.tsv
up with this,3,1515,"[539, 1515]",SJNJ.tsv
fail then,2,1519,"[589, 1519]",SJNJ.tsv
have to be,3,1529,"[239, 357, 990, 1529, 1540]",SJNJ.tsv
become a,2,1529,"[328, 1529]",SJNJ.tsv
exist,1,1531,"[398, 1531]",SJNJ.tsv
doesn't exist,2,1531,"[1334, 1447, 1531]",SJNJ.tsv
be use,2,1534,"[734, 736, 1534, 1545]",SJNJ.tsv
section,1,1543,"[328, 1543]",SJNJ.tsv
product,1,1545,"[1262, 1545, 1547]",SJNJ.tsv
but i think,3,1547,"[712, 740, 1547]",SJNJ.tsv
that don't you,3,1559,"[898, 1559]",SJNJ.tsv
ginger ale,2,1560,"[1559, 1560]",SJNJ.tsv
ginger,1,1560,"[1559, 1560]",SJNJ.tsv
hot,1,70,"[69, 70, 79]",SJNJ.tsv
candle,1,74,"[73, 74]",SJNJ.tsv
use for,2,734,"[109, 734]",SJNJ.tsv
away and,2,1027,"[109, 1027, 1029]",SJNJ.tsv
do something,2,1444,"[109, 1444]",SJNJ.tsv
go to that,3,273,"[143, 273]",SJNJ.tsv
and they're not,3,1139,"[159, 1139]",SJNJ.tsv
person,1,766,"[161, 766, 1192]",SJNJ.tsv
one of these,3,862,"[698, 700, 862]",SJNJ.tsv
you so,2,1029,"[698, 1029]",SJNJ.tsv
in the cabinet,3,818,"[594, 818]",SJNJ.tsv
hit,1,1122,"[1119, 1121, 1122]",SJNJ.tsv
