Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
do in,2,1644,[1644],[421],S97Z.tsv,S0192,S0195
mm yeah,2,1644,[1644],"[1017, 1333]",S97Z.tsv,S0192,S0195
personal detail,2,1644,[1644],"[1483, 1487, 1499]",S97Z.tsv,S0192,S0195
it feel,2,1645,[1644],[1645],S97Z.tsv,S0192,S0195
to do that,3,1653,[1653],[8],S97Z.tsv,S0192,S0195
thank,1,1653,[1653],[257],S97Z.tsv,S0192,S0195
that out,2,1653,[1653],[603],S97Z.tsv,S0192,S0195
you won't,2,1653,[1653],[847],S97Z.tsv,S0192,S0195
you won't have,3,1653,[1653],[925],S97Z.tsv,S0192,S0195
only time,2,1655,[1655],[847],S97Z.tsv,S0192,S0195
no that's,2,1655,"[1655, 1686]",[1162],S97Z.tsv,S0192,S0195
you do it,3,1657,[1657],"[525, 1828]",S97Z.tsv,S0192,S0195
arduous,1,1657,[1657],[1656],S97Z.tsv,S0192,S0195
a brummie,2,1661,[1661],[1512],S97Z.tsv,S0192,S0195
brummie accent,2,1674,"[1661, 1665]",[1674],S97Z.tsv,S0192,S0195
yeah you do,3,1663,"[1663, 1827]",[370],S97Z.tsv,S0192,S0195
peaky blinders,2,1674,"[1667, 1678]","[1674, 1685]",S97Z.tsv,S0192,S0195
do you not,3,1669,[1669],[380],S97Z.tsv,S0192,S0195
you not,2,1669,[1669],"[749, 1746]",S97Z.tsv,S0192,S0195
not like,2,1669,[1669],"[837, 1116]",S97Z.tsv,S0192,S0195
be alright,2,1671,[1671],"[37, 138]",S97Z.tsv,S0192,S0195
oh i,2,1671,[1671],"[533, 867]",S97Z.tsv,S0192,S0195
think about,2,1676,[1676],[146],S97Z.tsv,S0192,S0195
you think about,3,1676,[1676],[907],S97Z.tsv,S0192,S0195
guy out of jurassic park,5,1677,[1676],[1677],S97Z.tsv,S0192,S0195
jurassic park,2,1679,"[1676, 1680]",[1679],S97Z.tsv,S0192,S0195
be like the,3,1678,[1678],[127],S97Z.tsv,S0192,S0195
he be like,3,1678,[1678],"[1085, 1087]",S97Z.tsv,S0192,S0195
like with,2,1684,[1684],[1083],S97Z.tsv,S0192,S0195
fair,1,1686,[1686],[57],S97Z.tsv,S0192,S0195
watch it,2,1700,"[1700, 1705]","[1699, 1704, 1701]",S97Z.tsv,S0192,S0195
i've watch it,3,1701,[1700],[1701],S97Z.tsv,S0192,S0195
three time,2,1702,[1702],[1701],S97Z.tsv,S0192,S0195
wow,1,1703,[1703],[933],S97Z.tsv,S0192,S0195
i will,2,1705,[1705],[225],S97Z.tsv,S0192,S0195
latin american,2,1712,[1707],[1712],S97Z.tsv,S0192,S0195
well and,2,1715,[1715],[1558],S97Z.tsv,S0192,S0195
hell,1,1721,[1721],"[1616, 1668]",S97Z.tsv,S0192,S0195
go well,2,1724,[1724],[374],S97Z.tsv,S0192,S0195
well it's,2,1724,[1724],"[929, 1758]",S97Z.tsv,S0192,S0195
i have twenty eight years,5,1735,[1735],[1734],S97Z.tsv,S0192,S0195
i dunno,2,1737,[1737],"[352, 1506, 1683]",S97Z.tsv,S0192,S0195
so bad,2,1741,[1741],[391],S97Z.tsv,S0192,S0195
what be it,3,1743,[1743],"[779, 1176]",S97Z.tsv,S0192,S0195
tiny,1,1745,[1745],[241],S97Z.tsv,S0192,S0195
oh what,2,1749,[1749],[713],S97Z.tsv,S0192,S0195
grams,1,1753,"[1753, 1763]","[296, 1746, 1748]",S97Z.tsv,S0192,S0195
much be,2,1753,"[1753, 1759]",[312],S97Z.tsv,S0192,S0195
fifty grams,2,1763,[1763],[296],S97Z.tsv,S0192,S0195
nineteen twenty quid,3,1769,[1769],[1766],S97Z.tsv,S0192,S0195
have you have,3,1773,[1773],[559],S97Z.tsv,S0192,S0195
cheese,1,1777,[1777],[779],S97Z.tsv,S0192,S0195
i remember,2,1777,[1777],"[1448, 1458]",S97Z.tsv,S0192,S0195
be too,2,1781,[1781],[719],S97Z.tsv,S0192,S0195
that the,2,1783,[1783],"[344, 479, 892]",S97Z.tsv,S0192,S0195
the price of,3,1783,[1783],[778],S97Z.tsv,S0192,S0195
bottle of,2,1788,"[1785, 1787]","[1788, 1792]",S97Z.tsv,S0192,S0195
go in,2,1792,[1785],[1792],S97Z.tsv,S0192,S0195
thirteen,1,1792,[1785],[1792],S97Z.tsv,S0192,S0195
it's so,2,1787,[1787],[1313],S97Z.tsv,S0192,S0195
oh well,2,1793,[1793],"[17, 1009]",S97Z.tsv,S0192,S0195
when you be,3,1795,[1795],[697],S97Z.tsv,S0192,S0195
in and,2,1795,[1795],[1792],S97Z.tsv,S0192,S0195
fall out with,3,1802,[1799],[1802],S97Z.tsv,S0192,S0195
go out,2,1803,[1803],"[184, 225]",S97Z.tsv,S0192,S0195
the back,2,1803,[1803],[350],S97Z.tsv,S0192,S0195
for a little,3,1803,[1803],[925],S97Z.tsv,S0192,S0195
about like,2,1805,[1805],[376],S97Z.tsv,S0192,S0195
fact,1,1807,[1807],[779],S97Z.tsv,S0192,S0195
do this,2,1809,"[1809, 1815]","[886, 890, 1746]",S97Z.tsv,S0192,S0195
minute,1,1813,[1813],"[779, 871, 1023]",S97Z.tsv,S0192,S0195
mate it be,3,1827,[1827],[1335],S97Z.tsv,S0192,S0195
what i be,3,1831,[1831],[1414],S97Z.tsv,S0192,S0195
i be do,3,1831,[1831],[1651],S97Z.tsv,S0192,S0195
i'd still,2,1835,[1835],[877],S97Z.tsv,S0192,S0195
yeah i'll,2,1841,[1841],[1820],S97Z.tsv,S0192,S0195
you've be,2,1843,[1843],"[617, 1434]",S97Z.tsv,S0192,S0195
take it,2,1843,[1843],[1472],S97Z.tsv,S0192,S0195
i should,2,1845,[1845],[1654],S97Z.tsv,S0192,S0195
